Unnamed: 0,participant__session__code,participant__session_id,participant__id_in_session,participant__code,channel,sender_role,recipient_role,body,intent,,timestamp,,recipient__code,recipient_role,catalog,parameter_db,sender_reqs_at_message,sender_pars_at_message
64,umtzl2qt,1,11,r8fheelh,1-engine_design-3-1-3,piston,crankshaft,It appears our engine design currently is excellent,Accepting information/Affirmation,,1554814048,,u76uc0tf,crankshaft,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.34, ""fos"": 2.1}","{""D"": 80, ""c"": 150.0, ""t_f"": 12, ""ds"": 50}"
65,umtzl2qt,1,15,sjwz5udf,1-engine_design-3-4-5,pistonpin,conrod,looks like we're done?,,,1554814049,,vj78gm4z,conrod,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 30.86, ""fos"": 0.58}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 12, ""ds"": 60}"
66,umtzl2qt,1,14,vj78gm4z,1-engine_design-3-3-4,conrod,crankshaft,i think we have excellent quality right now,Accepting information/Affirmation,,1554814049,,u76uc0tf,crankshaft,0,0,"""{\""N\"": 6500, \""T\"": 220, \""NC\"": 4, \""P\"": 130000.0, \""LDr\"": 1.75, \""m\"": 34.15, \""fos\"": 2.32}""","""{\""D\"": 105.0, \""c\"": 300.0, \""t_f\"": 51.0, \""ds\"": 60.0}"""
67,umtzl2qt,1,11,r8fheelh,1-engine_design-3-1-5,piston,pistonpin,looks like it,NAN,,1554814063,,sjwz5udf,pistonpin,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.34, ""fos"": 2.1}","{""D"": 80, ""c"": 150.0, ""t_f"": 12, ""ds"": 50}"
68,umtzl2qt,1,14,vj78gm4z,1-engine_design-3-4-5,conrod,pistonpin,seems like it,,,1554814065,,sjwz5udf,pistonpin,0,0,"""{\""N\"": 6500, \""T\"": 220, \""NC\"": 4, \""P\"": 130000.0, \""LDr\"": 1.75, \""m\"": 34.15, \""fos\"": 2.32}""","""{\""D\"": 105.0, \""c\"": 300.0, \""t_f\"": 51.0, \""ds\"": 60.0}"""
69,umtzl2qt,1,12,jyel22ui,1-engine_design-3-1-2,flywheel,piston,"Hello piston, based on my information, it seems like it would be best to minimize flywheel thickness (tf) and maximize flywheel shaft diameter (ds). Does this work with your design requirements?",,,1554814065,,r8fheelh,piston,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 30.86, ""fos"": 0.58}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 12, ""ds"": 60}"
70,umtzl2qt,1,6,2wcqr3wm,1-engine_design-2-1-4,piston,conrod,"ok, seems like not a huge difference",Accepting information/Affirmation,,1554814068,,3tug4vpx,conrod,0,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 2.28, ""fos"": 0.57}","{""D"": 45, ""c"": 300.0, ""t_f"": 51.0, ""ds"": 60.0}"
71,umtzl2qt,1,14,vj78gm4z,1-engine_design-3-1-4,conrod,piston,we have excellent quality right now,Providing information,,1554814071,,r8fheelh,piston,0,0,"""{\""N\"": 6500, \""T\"": 220, \""NC\"": 4, \""P\"": 130000.0, \""LDr\"": 1.75, \""m\"": 34.15, \""fos\"": 2.32}""","""{\""D\"": 105.0, \""c\"": 300.0, \""t_f\"": 51.0, \""ds\"": 60.0}"""
72,umtzl2qt,1,10,cbb51ylv,1-engine_design-2-1-5,pistonpin,piston,Rn were under mass so if you need to you could increase it a bit,Suggesting information,,1554814076,,2wcqr3wm,piston,0,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 2.21, ""fos"": 0.57}","{""D"": 45, ""c"": 60.0, ""t_f"": 30, ""ds"": 15}"
73,umtzl2qt,1,11,r8fheelh,1-engine_design-3-1-4,piston,conrod,"we do, I just noticed",Accepting information/Affirmation,,1554814077,,vj78gm4z,conrod,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.34, ""fos"": 2.1}","{""D"": 80, ""c"": 150.0, ""t_f"": 12, ""ds"": 50}"
74,umtzl2qt,1,2,kcomme9l,1-engine_design-1-1-2,flywheel,piston,"ok our current broadcast is 'excellent', so are we done here?",,,1554814078,,mk86yvi3,piston,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 30.78, ""fos"": 0.58}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 12, ""ds"": 50}"
75,umtzl2qt,1,9,3tug4vpx,1-engine_design-2-1-4,conrod,piston,Right now our factor of safety is chilling around 2.5,Providing information,,1554814080,,2wcqr3wm,piston,0,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 2.88, ""fos"": 0.57}","{""D"": 45, ""c"": 60.0, ""t_f"": 30, ""ds"": 15}"
76,umtzl2qt,1,2,kcomme9l,1-engine_design-1-2-4,flywheel,conrod,"ok our current broadcast is 'excellent', so are we done here?",,,1554814084,,2gfinlk6,conrod,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 30.78, ""fos"": 0.58}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 12, ""ds"": 50}"
77,umtzl2qt,1,9,3tug4vpx,1-engine_design-2-1-4,conrod,piston,Yeah I agree,Accepting information/Affirmation,,1554814085,,2wcqr3wm,piston,0,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 2.88, ""fos"": 0.57}","{""D"": 45, ""c"": 60.0, ""t_f"": 30, ""ds"": 15}"
78,umtzl2qt,1,2,kcomme9l,1-engine_design-1-2-5,flywheel,pistonpin,"ok our current broadcast is 'excellent', so are we done here?",,,1554814085,,l675ut2q,pistonpin,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 30.78, ""fos"": 0.58}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 12, ""ds"": 50}"
79,umtzl2qt,1,10,cbb51ylv,1-engine_design-2-3-5,pistonpin,crankshaft,So the lower D is the better it is for me,Enquiring information,,1554814085,,ntprw190,crankshaft,0,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 2.21, ""fos"": 0.57}","{""D"": 45, ""c"": 60.0, ""t_f"": 30, ""ds"": 15}"
80,umtzl2qt,1,12,jyel22ui,1-engine_design-3-1-2,flywheel,piston,"Yes, my most recent design is what is broadcasted",,,1554814086,,r8fheelh,piston,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 30.86, ""fos"": 0.58}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 12, ""ds"": 60}"
81,umtzl2qt,1,13,u76uc0tf,1-engine_design-3-1-3,crankshaft,piston,"Awesome! I don't know how we did that, but I am happy.",Accepting information/Affirmation,,1554814099,,r8fheelh,piston,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.15, ""fos"": 2.32}","{""D"": 80, ""c"": 150.0, ""t_f"": 12, ""ds"": 60}"
82,umtzl2qt,1,8,ntprw190,1-engine_design-2-2-3,crankshaft,flywheel,what was the flywheel thickness used?,Enquiring information,,1554814101,,4ttkk1u5,flywheel,0,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 2.88, ""fos"": 0.57}","{""D"": 45, ""c"": 60.0, ""t_f"": 30, ""ds"": 15}"
83,umtzl2qt,1,13,u76uc0tf,1-engine_design-3-3-4,crankshaft,conrod,"Awesome! I don't know how we did that, but I am happy.",Accepting information/Affirmation,,1554814101,,vj78gm4z,conrod,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.15, ""fos"": 2.32}","{""D"": 80, ""c"": 150.0, ""t_f"": 12, ""ds"": 60}"
84,umtzl2qt,1,10,cbb51ylv,1-engine_design-2-3-5,pistonpin,crankshaft,It doesnt affect my mass because I'm the pin designer,Providing information,,1554814102,,ntprw190,crankshaft,0,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 2.21, ""fos"": 0.57}","{""D"": 45, ""c"": 60.0, ""t_f"": 30, ""ds"": 15}"
85,umtzl2qt,1,10,cbb51ylv,1-engine_design-2-3-5,pistonpin,crankshaft,You probably want to check with the piston,Suggesting information,,1554814109,,ntprw190,crankshaft,0,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 2.21, ""fos"": 0.57}","{""D"": 45, ""c"": 60.0, ""t_f"": 30, ""ds"": 15}"
86,umtzl2qt,1,14,vj78gm4z,1-engine_design-3-3-4,conrod,crankshaft,me too,Accepting information/Affirmation,,1554814110,,u76uc0tf,crankshaft,0,0,"""{\""N\"": 6500, \""T\"": 220, \""NC\"": 4, \""P\"": 130000.0, \""LDr\"": 1.75, \""m\"": 34.15, \""fos\"": 2.32}""","""{\""D\"": 105.0, \""c\"": 300.0, \""t_f\"": 51.0, \""ds\"": 60.0}"""
87,umtzl2qt,1,11,r8fheelh,1-engine_design-3-1-2,piston,flywheel,It looks like our engine design is excellent then. And yes that works with my design requirements,,,1554814112,,jyel22ui,flywheel,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.34, ""fos"": 2.1}","{""D"": 80, ""c"": 150.0, ""t_f"": 12, ""ds"": 50}"
88,umtzl2qt,1,5,l675ut2q,1-engine_design-1-2-5,pistonpin,flywheel,I'm still seeing 'poor' on my end,,,1554814114,,kcomme9l,flywheel,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 30.71, ""fos"": 0.58}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
89,umtzl2qt,1,16,f6uohlbr,1-engine_design-4-1-4,piston,conrod,"Yes, I just posted an updated broadcast",Providing information,,1554814122,,eftpi67a,conrod,0,0,"""{\""N\"": 3000, \""T\"": 8, \""NC\"": 1, \""P\"": 4000.0, \""LDr\"": 1.2, \""m\"": 2.09, \""fos\"": 0.19}""","""{\""D\"": 40, \""c\"": 300.0, \""t_f\"": 51.0, \""ds\"": 60.0}"""
90,umtzl2qt,1,9,3tug4vpx,1-engine_design-2-1-4,conrod,piston,But if i increase the thickness i could make it a lot higher,Exploration,,1554814124,,2wcqr3wm,piston,0,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 2.88, ""fos"": 0.57}","{""D"": 45, ""c"": 60.0, ""t_f"": 30, ""ds"": 15}"
91,umtzl2qt,1,5,l675ut2q,1-engine_design-1-2-5,pistonpin,flywheel,oh wait no,,,1554814126,,kcomme9l,flywheel,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.15, ""fos"": 2.32}","{""D"": 80, ""c"": 150.0, ""t_f"": 12, ""ds"": 60}"
92,umtzl2qt,1,13,u76uc0tf,1-engine_design-3-3-5,crankshaft,pistonpin,"I don't know how we did that, but it seems so!",NAN,,1554814126,,sjwz5udf,pistonpin,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.15, ""fos"": 2.32}","{""D"": 80, ""c"": 150.0, ""t_f"": 12, ""ds"": 60}"
93,umtzl2qt,1,11,r8fheelh,1-engine_design-3-1-3,piston,crankshaft,I am also happy :),Accepting information/Affirmation,,1554814127,,u76uc0tf,crankshaft,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.34, ""fos"": 2.1}","{""D"": 80, ""c"": 150.0, ""t_f"": 12, ""ds"": 50}"
94,umtzl2qt,1,7,4ttkk1u5,1-engine_design-2-2-3,flywheel,crankshaft,just updated my broadcast to the minimum values for both,Providing information,,1554814128,,ntprw190,crankshaft,0,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 2.21, ""fos"": 0.57}","{""D"": 45, ""c"": 60.0, ""t_f"": 10, ""ds"": 15}"
95,umtzl2qt,1,14,vj78gm4z,1-engine_design-3-4-5,conrod,pistonpin,don't know if we can stop or if we have to go the full 45 minutes,,,1554814131,,sjwz5udf,pistonpin,0,0,"""{\""N\"": 6500, \""T\"": 220, \""NC\"": 4, \""P\"": 130000.0, \""LDr\"": 1.75, \""m\"": 34.15, \""fos\"": 2.32}""","""{\""D\"": 105.0, \""c\"": 300.0, \""t_f\"": 51.0, \""ds\"": 60.0}"""
96,umtzl2qt,1,7,4ttkk1u5,1-engine_design-2-2-3,flywheel,crankshaft,thickness is tf = 10,Providing information,,1554814135,,ntprw190,crankshaft,0,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 2.21, ""fos"": 0.57}","{""D"": 45, ""c"": 60.0, ""t_f"": 10, ""ds"": 15}"
97,umtzl2qt,1,3,8mfb82n7,1-engine_design-1-2-3,crankshaft,flywheel,Increasing the offset increases the mass and decreases the factor of safety.,Providing information,,1554814138,,kcomme9l,flywheel,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 30.78, ""fos"": 0.58}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 12, ""ds"": 50}"
98,umtzl2qt,1,5,l675ut2q,1-engine_design-1-2-5,pistonpin,flywheel,yeah uhhh that looks good. nice.,,,1554814144,,kcomme9l,flywheel,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.15, ""fos"": 2.32}","{""D"": 80, ""c"": 150.0, ""t_f"": 12, ""ds"": 60}"
99,umtzl2qt,1,8,ntprw190,1-engine_design-2-1-3,crankshaft,piston,Whats the effect of D on your results?,Enquiring information,,1554814146,,2wcqr3wm,piston,0,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 2.88, ""fos"": 0.57}","{""D"": 45, ""c"": 60.0, ""t_f"": 30, ""ds"": 15}"
100,umtzl2qt,1,6,2wcqr3wm,1-engine_design-2-1-4,piston,conrod,we're only trying to keep FOS over 2 right?,Enquiring information,,1554814147,,3tug4vpx,conrod,0,0,"""{\""N\"": 3000, \""T\"": 8, \""NC\"": 1, \""P\"": 4000.0, \""LDr\"": 1.2, \""m\"": 2.28, \""fos\"": 0.57}""","""{\""D\"": 45, \""c\"": 300.0, \""t_f\"": 51.0, \""ds\"": 60.0}"""
101,umtzl2qt,1,2,kcomme9l,1-engine_design-1-2-5,flywheel,pistonpin,lol great,,,1554814152,,l675ut2q,pistonpin,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.15, ""fos"": 2.32}","{""D"": 80, ""c"": 150.0, ""t_f"": 12, ""ds"": 60}"
102,umtzl2qt,1,7,4ttkk1u5,1-engine_design-2-2-3,flywheel,crankshaft,can increase diameter is we need higher fos,Suggesting information,,1554814155,,ntprw190,crankshaft,0,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 2.21, ""fos"": 0.57}","{""D"": 45, ""c"": 60.0, ""t_f"": 10, ""ds"": 15}"
103,umtzl2qt,1,13,u76uc0tf,1-engine_design-3-2-3,crankshaft,flywheel,"Our current design is excellent! I am not sure how we did that, but I am happy!",Providing information,,1554814160,,jyel22ui,flywheel,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.15, ""fos"": 2.32}","{""D"": 80, ""c"": 150.0, ""t_f"": 12, ""ds"": 60}"
104,umtzl2qt,1,2,kcomme9l,1-engine_design-1-2-3,flywheel,crankshaft,gotcha,Accepting information/Affirmation,,1554814162,,8mfb82n7,crankshaft,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.15, ""fos"": 2.32}","{""D"": 80, ""c"": 150.0, ""t_f"": 12, ""ds"": 60}"
105,umtzl2qt,1,9,3tug4vpx,1-engine_design-2-1-4,conrod,piston,yes i believe,Providing information,,1554814162,,2wcqr3wm,piston,0,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 2.88, ""fos"": 0.57}","{""D"": 45, ""c"": 60.0, ""t_f"": 30, ""ds"": 15}"
106,umtzl2qt,1,9,3tug4vpx,1-engine_design-2-1-4,conrod,piston,so,NAN,,1554814167,,2wcqr3wm,piston,0,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 2.88, ""fos"": 0.57}","{""D"": 45, ""c"": 60.0, ""t_f"": 30, ""ds"": 15}"
107,umtzl2qt,1,11,r8fheelh,1-engine_design-3-1-3,piston,crankshaft,I was looking at what factor of safety/ weight range is excellent and trying to get the lowest mass with a factor of safety around 2,Exploration,,1554814168,,u76uc0tf,crankshaft,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.34, ""fos"": 2.1}","{""D"": 80, ""c"": 150.0, ""t_f"": 12, ""ds"": 60}"
108,umtzl2qt,1,5,l675ut2q,1-engine_design-1-2-5,pistonpin,flywheel,I haven't broadcasted yet ho,,,1554814169,,kcomme9l,flywheel,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.15, ""fos"": 2.32}","{""D"": 80, ""c"": 150.0, ""t_f"": 12, ""ds"": 60}"
109,umtzl2qt,1,16,f6uohlbr,1-engine_design-4-1-5,piston,pistonpin,I posted a new broadcast that better meets my requirements,Providing information,,1554814171,,vkz9lv6g,pistonpin,0,0,"""{\""N\"": 3000, \""T\"": 8, \""NC\"": 1, \""P\"": 4000.0, \""LDr\"": 1.2, \""m\"": 2.09, \""fos\"": 0.19}""","""{\""D\"": 40, \""c\"": 300.0, \""t_f\"": 51.0, \""ds\"": 60.0}"""
110,umtzl2qt,1,5,l675ut2q,1-engine_design-1-2-5,pistonpin,flywheel,*tho,,,1554814171,,kcomme9l,flywheel,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.15, ""fos"": 2.32}","{""D"": 80, ""c"": 150.0, ""t_f"": 12, ""ds"": 60}"
111,umtzl2qt,1,4,2gfinlk6,1-engine_design-1-2-4,conrod,flywheel,"we should aim for a smaller total mass, it's a little close to 40",,,1554814176,,kcomme9l,flywheel,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 30.86, ""fos"": 0.58}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 12, ""ds"": 60}"
112,umtzl2qt,1,11,r8fheelh,1-engine_design-3-1-4,piston,conrod,Awesome job!,Accepting information/Affirmation,,1554814179,,vj78gm4z,conrod,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.34, ""fos"": 2.1}","{""D"": 80, ""c"": 150.0, ""t_f"": 12, ""ds"": 60}"
113,umtzl2qt,1,2,kcomme9l,1-engine_design-1-2-3,flywheel,crankshaft,"also, if you click check for broadcast at the top it says we're at excellent",Providing information,,1554814180,,8mfb82n7,crankshaft,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.15, ""fos"": 2.32}","{""D"": 80, ""c"": 150.0, ""t_f"": 12, ""ds"": 60}"
114,umtzl2qt,1,6,2wcqr3wm,1-engine_design-2-1-3,piston,crankshaft,"Lower D, lowers my mass and FOS",Providing information,,1554814181,,ntprw190,crankshaft,0,0,"""{\""N\"": 3000, \""T\"": 8, \""NC\"": 1, \""P\"": 4000.0, \""LDr\"": 1.2, \""m\"": 2.28, \""fos\"": 0.57}""","""{\""D\"": 45, \""c\"": 300.0, \""t_f\"": 51.0, \""ds\"": 60.0}"""
115,umtzl2qt,1,2,kcomme9l,1-engine_design-1-2-3,flywheel,crankshaft,which is the best we can do,Providing information,,1554814184,,8mfb82n7,crankshaft,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.15, ""fos"": 2.32}","{""D"": 80, ""c"": 150.0, ""t_f"": 12, ""ds"": 60}"
116,umtzl2qt,1,9,3tug4vpx,1-engine_design-2-1-4,conrod,piston,here i will share a design,NAN,,1554814185,,2wcqr3wm,piston,0,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 2.88, ""fos"": 0.57}","{""D"": 45, ""c"": 60.0, ""t_f"": 30, ""ds"": 15}"
117,umtzl2qt,1,15,sjwz5udf,1-engine_design-3-4-5,pistonpin,conrod,ta said we're good,,,1554814194,,vj78gm4z,conrod,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.15, ""fos"": 2.32}","{""D"": 80, ""c"": 150.0, ""t_f"": 12, ""ds"": 60}"
118,umtzl2qt,1,7,4ttkk1u5,1-engine_design-2-1-2,flywheel,piston,what range of fos #s are you getting? mine are in the hundreds so it's not the limiting system,,,1554814198,,2wcqr3wm,piston,0,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 2.21, ""fos"": 0.57}","{""D"": 45, ""c"": 60.0, ""t_f"": 10, ""ds"": 15}"
119,umtzl2qt,1,12,jyel22ui,1-engine_design-3-1-2,flywheel,piston,Our quality is back down to good. What changed?,,,1554814200,,r8fheelh,piston,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.15, ""fos"": 2.32}","{""D"": 80, ""c"": 150.0, ""t_f"": 12, ""ds"": 60}"
120,umtzl2qt,1,12,jyel22ui,1-engine_design-3-2-3,flywheel,crankshaft,Our quality is back down to good. What changed?,Enquiring information,,1554814201,,u76uc0tf,crankshaft,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.15, ""fos"": 2.32}","{""D"": 80, ""c"": 150.0, ""t_f"": 12, ""ds"": 60}"
121,umtzl2qt,1,15,sjwz5udf,1-engine_design-3-4-5,pistonpin,conrod,I dont think we were supposed to finish that quick,,,1554814201,,vj78gm4z,conrod,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.15, ""fos"": 2.32}","{""D"": 80, ""c"": 150.0, ""t_f"": 12, ""ds"": 60}"
122,umtzl2qt,1,12,jyel22ui,1-engine_design-3-2-4,flywheel,conrod,Our quality is back down to good. What changed?,,,1554814202,,vj78gm4z,conrod,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.15, ""fos"": 2.32}","{""D"": 80, ""c"": 150.0, ""t_f"": 12, ""ds"": 60}"
123,umtzl2qt,1,12,jyel22ui,1-engine_design-3-2-5,flywheel,pistonpin,Our quality is back down to good. What changed?,,,1554814203,,sjwz5udf,pistonpin,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.15, ""fos"": 2.32}","{""D"": 80, ""c"": 150.0, ""t_f"": 12, ""ds"": 60}"
124,umtzl2qt,1,6,2wcqr3wm,1-engine_design-2-1-2,piston,flywheel,im at 2.07,,,1554814207,,4ttkk1u5,flywheel,0,0,"""{\""N\"": 3000, \""T\"": 8, \""NC\"": 1, \""P\"": 4000.0, \""LDr\"": 1.2, \""m\"": 2.28, \""fos\"": 0.57}""","""{\""D\"": 45, \""c\"": 300.0, \""t_f\"": 51.0, \""ds\"": 60.0}"""
125,umtzl2qt,1,10,cbb51ylv,1-engine_design-2-1-5,pistonpin,piston,My mass varies between 0-0.12 so let me know if you need me to adjust anything,Providing information,,1554814209,,2wcqr3wm,piston,0,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 2.16, ""fos"": 0.57}","{""D"": 45, ""c"": 60.0, ""t_f"": 30, ""ds"": 15}"
126,umtzl2qt,1,10,cbb51ylv,1-engine_design-2-2-5,pistonpin,flywheel,My mass varies between 0-0.12 so let me know if you need me to adjust anything,,,1554814211,,4ttkk1u5,flywheel,0,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 2.16, ""fos"": 0.57}","{""D"": 45, ""c"": 60.0, ""t_f"": 30, ""ds"": 15}"
127,umtzl2qt,1,10,cbb51ylv,1-engine_design-2-3-5,pistonpin,crankshaft,My mass varies between 0-0.12 so let me know if you need me to adjust anything,Providing information,,1554814214,,ntprw190,crankshaft,0,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 2.16, ""fos"": 0.57}","{""D"": 45, ""c"": 60.0, ""t_f"": 30, ""ds"": 15}"
128,umtzl2qt,1,2,kcomme9l,1-engine_design-1-2-4,flywheel,conrod,sounds good,,,1554814215,,2gfinlk6,conrod,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.15, ""fos"": 2.32}","{""D"": 80, ""c"": 150.0, ""t_f"": 12, ""ds"": 60}"
129,umtzl2qt,1,10,cbb51ylv,1-engine_design-2-4-5,pistonpin,conrod,My mass varies between 0-0.12 so let me know if you need me to adjust anything,,,1554814216,,3tug4vpx,conrod,0,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 2.16, ""fos"": 0.57}","{""D"": 45, ""c"": 60.0, ""t_f"": 30, ""ds"": 15}"
130,umtzl2qt,1,6,2wcqr3wm,1-engine_design-2-1-5,piston,pistonpin,"im at a FOS of just over 2, so I think I'm good unless we need to cut more mass",Monitoring the system objectives and their tradeoff,,1554814219,,cbb51ylv,pistonpin,0,0,"""{\""N\"": 3000, \""T\"": 8, \""NC\"": 1, \""P\"": 4000.0, \""LDr\"": 1.2, \""m\"": 2.28, \""fos\"": 0.57}""","""{\""D\"": 45, \""c\"": 300.0, \""t_f\"": 51.0, \""ds\"": 60.0}"""
131,umtzl2qt,1,4,2gfinlk6,1-engine_design-1-1-4,conrod,piston,is there a bore diameter you are set on? or are you still experimenting?,Understanding the dependency,,1554814230,,mk86yvi3,piston,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 30.86, ""fos"": 0.58}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 12, ""ds"": 60}"
