full_text,label
Let me decrease my thickness a bit,Dependencies_between_design_parameters
bearingoffset equals to  60   dc equals to  15 ,Dependencies_between_design_parameters
what is your mass when you maximize your flywheel diameter and thickness,Dependencies_between_design_parameters
so If i maximize both my design variables,Dependencies_between_design_parameters
Does a higher or lower diameter work better for the crankshaft,Dependencies_between_design_parameters
Does a higher or lower diameter work better for the piston-pin,Dependencies_between_design_parameters
Does a higher or lower diameter work better for the connecting rod,Dependencies_between_design_parameters
I used  40  mm which is the minimum value I can use,Dependencies_between_design_parameters
piston bore diameter affects both crankshaft and conrods  variables,Dependencies_between_design_parameters
basically bearingoffset  equals to   85  and dc  equals to  15 ,Dependencies_between_design_parameters
bearingoffset  equals to   85  dc  equals to   15 ,Dependencies_between_design_parameters
I chose  40 mm which is minimum value but crankshaft said it s good for him or her if I use maximum value,Dependencies_between_design_parameters
bearingoffset  equals to   85  and dc  equals to   15 ,Dependencies_between_design_parameters
I think we are only missing the piston pin engineer actually  So we cannot optimize that part ,Exploration_of_design_parameter_values
my factor of safety is maximized at low bearingoffset values,Dependencies_between_design_parameters
crankshaft told me to maximize the diameter  so I used  70 mm,Exploration_of_design_parameter_values
you need to broadcast your simulation results  after simulating  you hit broadcast results and then you select the simulation number you want to broadcast and it will add it to the global results,Dependencies_between_design_parameters
i havent changed or broadcasted anything since making my variables their minimum,Dependencies_between_design_parameters
Can you try and minimize your bearing offset ?  I mass getting the best results for a bearing offset of  60 ,Dependencies_between_design_parameters
I currently have pistonborediameter set at  40 ,Effects_of_design_parameters_on_objectives
It looks like im better off with a smaller piston diamter if you can make that work,Effects_of_design_parameters_on_objectives
bearingoffset and dc,Dependencies_between_design_parameters
ok i can adjust the flywheel thickness and shaft diameter,Exploration_of_design_parameter_values
The conrod said you should change it so they can see how it affects their numbers,Effects_of_design_parameters_on_objectives
I can adjust the flywheel thickness and shaft diameter  do those affect yours ? ,Dependencies_between_design_parameters
thanks  can you try increasing it to around  97   5  or something  Im trying to see how it effects my numbers,Effects_of_design_parameters_on_objectives
I was talking with another guy and I think we just need to optimize each parts maybe advantages ,Dependencies_between_design_parameters
I can lower it to  75 ,Selected_design_parameter_values_for_objective(s)
i don t believe piston diameter affects the flywheel at all,Dependencies_between_design_parameters
or reduced offset i should say,Dependencies_between_design_parameters
it costs money,Effects_of_design_parameters_on_objectives
 1   23  is the maximum possible fs for the piston pin at the current piston diameter,Exploration_of_design_parameter_values
that s the highest,Effects_of_design_parameters_on_objectives
we should try and edit our options to optimize theirs then,Dependencies_between_design_parameters
The crankshaft bearing offset is something I need to know,Exploration_of_design_parameter_values
bearingoffset equals to  150 ,Dependencies_between_design_parameters
i determine bearingoffset and dc,Dependencies_between_design_parameters
yes  i design the bearingoffset and dc,Dependencies_between_design_parameters
we can tone it down some still,Dependencies_between_design_parameters
we can tone it down some still,Dependencies_between_design_parameters
we can tone it down some still,Dependencies_between_design_parameters
my current bearingoffset i  150  and dc of  30 ,Dependencies_between_design_parameters
Ok let me know if you change that because it will effect my design,Exploration_of_design_parameter_values
piston diameter  pistonborediameter  is currently  105   not variable I control,Dependencies_between_design_parameters
yea  idk who changed a value  If we cant figure it out  I can lower the piston  4  pounds,Dependencies_between_design_parameters
i mass determining bearingoffset and dc,Dependencies_between_design_parameters
the current optimal bearingoffset and dc i got that yields best results is bearingoffset  equals to   150  and dc  equals to   50 ,Dependencies_between_design_parameters
the current optimal bearingoffset and dc i got that yields best results is bearingoffset  equals to   150  and dc  equals to   50 ,Dependencies_between_design_parameters
the current optimal bearingoffset and dc i got that yields best results is bearingoffset  equals to   150  and dc  equals to   50 ,Dependencies_between_design_parameters
pistom-pin designer says increase the diameter,Dependencies_between_design_parameters
the bearingoffset and dc i currently have yields best factorofsafety which is  2   283  but it s not the lightest,Dependencies_between_design_parameters
mine only goes up to  30  max,Dependencies_between_design_parameters
Don t worry  you re a pistonpin you can do anything,Dependencies_between_design_parameters
If we increase the diameter we go over the weight limit,Effects_of_design_parameters_on_objectives
I may change it back to  55  though if that works with yours ,Dependencies_between_design_parameters
bearingoffset  equals to   150  and dc  equals to   45 ,Dependencies_between_design_parameters
my current value is bearingoffset  equals to   150  and dc  equals to   45 ,Dependencies_between_design_parameters
crankshaft is talking  but he she depends on flywheel,Dependencies_between_design_parameters
yea lets not change any more variables,Dependencies_between_design_parameters
I was asked to keep my parameters constant,Dependencies_between_design_parameters
it is at  150 ,Dependencies_between_design_parameters
Well it s between  40  and  70  so maybe like  55  to start ?  I ll run some simulations,Exploration_of_design_parameter_values
Are you in charge of the variable bearingoffset ?  Is it more beneficial to maximize or minimize it ? ,Dependencies_between_design_parameters
Yea  it s better to minimize bearingoffset,Dependencies_between_design_parameters
It seems like if flyweel thickness and diameter are the same  but crankshaft bearing offset is reduced then mass stays the same but factorofsafety is reduced,Dependencies_between_design_parameters
So maybe having a higher bearing offset is a good idea,Dependencies_between_design_parameters
