full_text,label
what mass do you have for the flywheel ? ,Asking_for_information
don t change the broadcast  but if you simulate a minim weight situation  what s the savings ? ,Asking_for_information
what mass are you getting for the piston-pin,Asking_for_information
does changing bearingoffset save any mass ? ,Asking_for_information
can we try and see the final values if the bore diameter is  75  ? ,Asking_for_information
we are currently at very good  are anyones values different from what they were when we were at excellent ? ,Asking_for_information
we are currently at very good  are anyones values different from what they were when we were at excellent ? ,Asking_for_information
we are currently at very good  are anyones values different from what they were when we were at excellent ? ,Asking_for_information
we are currently at very good  are anyones values different from what they were when we were at excellent ? ,Asking_for_information
Can we try to increase factorofsafety beyond  2   01  ? ,Asking_for_information
awesome  have you noticed that based on the chart we should be in excellent with our current values ? ,Asking_for_information
What about flywheel thickness  flywheelthickness  ?  I noticed a change in  flywheelthickness  that I didn t broadcast,Asking_for_information
factorofsafety is just whoever has the lowest value,Asking_for_information
what values are you suggesting ? ,Asking_for_information
did you change your broadcasted value ? ,Asking_for_information
like a higher bearingoffset,Asking_for_information
have you talked to the crankshaft ? ,Asking_for_information
idk if it helps mass though  does it ? ,Asking_for_information
Who s in control of bore diameter ? ,Asking_for_information
something changed,Asking_for_information
How much does our weight go up if you increase pistonborediameter ? ,Asking_for_information
Or rather  what affects it,Asking_for_information
did you change your value ? ,Asking_for_information
Not for a little bit  did something change for you ? ,Asking_for_information
Looks like our factorofsafety went up,Asking_for_information
what changed ? ,Asking_for_information
And a thickness of  12  ? ,Asking_for_information
Whats the best you can get with a bore diameter of  80  ? ,Asking_for_information
You re right ,Asking_for_information
you too ,Asking_for_information
Wanna call it ? ,Asking_for_information
Wanna call it ? ,Asking_for_information
you too ,Asking_for_information
hello ? ,Asking_for_information
hey  whats the size of the piston bore ? ,Asking_for_information
hey,Asking_for_information
Hey  can you send me the crankshaft bearing offset ? ,Asking_for_information
what are your design variables ? ,Asking_for_information
what are your design variables ? ,Asking_for_information
what are your design variables ? ,Asking_for_information
what are your design variables ? ,Asking_for_information
Have you made any progress on the piston diameter pistonborediameter ? ,Asking_for_information
hello ? ,Asking_for_information
hello ? ,Asking_for_information
hello ? ,Asking_for_information
Hey  I am going to need the piston bore diameter  Do you have any possible numbers ? ,Asking_for_information
hey,Asking_for_information
Do you have an idea of what value you re going to begin with for your bore diameter ? ,Asking_for_information
